title,authors,average_rating,ratings_count,length_category,is_series,series_name,series_position,language_code,publication_date,review_engagement,popularity_category
The Earth and Its Peoples: A Global History  Volume C: Since 1750,Richard W. Bulliet/Pamela Kyle Crossley/Steven Hirsch,2.0,1,Unknown,False,Standalone,,eng,2/9/2004,1.0,Unknown
The Life of Charlotte Brontë,Elizabeth Gaskell/Angus Easson,3.91,5549,Unknown,False,Standalone,,eng,6/20/2002,0.023247431969724276,Modest
The Juvenilia of Jane Austen and Charlotte Brontë,Jane Austen/Charlotte Brontë/Frances Beer,3.86,217,Unknown,False,Standalone,,eng,10/7/1986,0.03225806451612903,Niche
Selected Works of the Brontë Sisters: Jane Eyre / Villette / Wuthering Heights / Agnes Grey / The Tenant of Wildfell Hall,Charlotte Brontë/Emily Brontë/Anne Brontë,4.38,96,Unknown,False,Standalone,,eng,1/5/1998,0.0625,Unknown
Morgan's Passing,Anne Tyler,3.78,4035,Unknown,False,Standalone,,eng,8/27/1996,0.026765799256505577,Modest
Back When We Were Grownups,Anne Tyler,3.52,15040,Unknown,False,Standalone,,eng,10/26/2004,0.08238031914893618,Popular
Celestial Navigation,Anne Tyler,3.79,3403,Unknown,False,Standalone,,eng,8/27/1996,0.0467234792829856,Modest
Breathing Lessons,Anne Tyler,3.66,20474,Unknown,False,Standalone,,eng,9/26/2006,0.05568037510989548,Popular
The Tin Can Tree,Anne Tyler,3.6,2384,Unknown,False,Standalone,,eng,8/27/1996,0.038171140939597316,Modest
Inside the Mind of Gideon Rayburn (Midvale Academy  #1),Sarah Miller,3.39,1072,Unknown,True,Midvale Academy,1.0,eng,5/2/2006,0.08395522388059702,Modest
Patience & Sarah,Isabel Miller/Emma Donoghue,3.9,3833,Unknown,False,Standalone,,en-US,9/1/2005,0.04330811374902165,Modest
The Razor's Edge,W. Somerset Maugham,4.19,29486,Unknown,False,Standalone,,eng,9/9/2003,0.07247507291596011,Popular
Razor's Edge: The Unofficial History of the Falklands War,Hugh Bicheno/Richard   Holmes,3.79,42,Unknown,False,Standalone,,eng,3/1/2007,0.09523809523809523,Unknown
Tom Jones,Henry Fielding/Doreen Roberts,3.74,564,Unknown,False,Standalone,,eng,5/5/1992,0.0851063829787234,Niche
Clarissa  Or The History of a Young Lady,Samuel Richardson/Sheila Ortiz Taylor,3.37,56,Unknown,False,Standalone,,eng,10/4/2005,0.14285714285714285,Unknown
The Hitchhiker's Guide to the Galaxy: The Quintessential Phase (Hitchhiker's Guide: Radio Play  #5),Douglas Adams/Dirk Maggs/Simon  Jones/Geoffrey McGivern/Mark Wing-Davey/Susan  Sheridan/Sandra Dickinson/Stephen  Moore/William Franklyn/Rula Lenska/Sam  Burke,4.37,61,Unknown,True,Hitchhiker's Guide: Radio Play,5.0,eng,6/20/2005,0.01639344262295082,Unknown
The Secret of Shambhala: In Search of the Eleventh Insight (Celestine Prophecy  #3),James Redfield,4.0,4181,Unknown,True,Celestine Prophecy,3.0,eng,11/1/2001,0.031332217172925135,Modest
The Celestine Vision: Living the New Spiritual Awareness,James Redfield,4.07,7032,Unknown,False,Standalone,,eng,11/1/1999,0.008248009101251423,Modest
The Purpose of Your Life: Finding Your Place In The World Using Synchronicity  Intuition  And Uncommon Sense,Carol Adrienne/James Redfield,3.76,218,Unknown,False,Standalone,,eng,3/17/1999,0.12385321100917432,Niche
The Janson Directive (Paul Janson  #1),Robert Ludlum,3.86,7281,Unknown,True,Paul Janson,1.0,eng,10/19/2003,0.03557203680813075,Modest
The Moscow Vector (Covert-One  #6),Patrick Larkin/Robert Ludlum,3.98,6321,Unknown,True,Covert-One,6.0,eng,2/7/2006,0.012656225280809999,Modest
The Ambler Warning,Robert Ludlum,3.72,9289,Unknown,False,Standalone,,eng,11/1/2006,0.038863171493163956,Modest
Historical Romances: The Prince and the Pauper / A Connecticut Yankee in King Arthur’s Court / Personal Recollections of Joan of Arc,Mark Twain/Susan K. Harris,4.38,296,Unknown,False,Standalone,,eng,8/1/1994,0.04391891891891892,Niche
Bleak House,Charles Dickens/Nicola Bradbury/Hablot Knight Browne,4.01,80104,Unknown,False,Standalone,,eng,1/6/2006,0.0304604014780785,Popular
Our Mutual Friend,Charles Dickens,4.07,22294,Unknown,False,Standalone,,eng,9/10/2002,0.04274692742441913,Popular
A Christmas Carol and Other Christmas Books,Charles Dickens/Robert Douglas-Fairhurst,3.96,156,Unknown,False,Standalone,,eng,11/1/2007,0.1282051282051282,Niche
Little Dorrit,Charles Dickens/Stephen J. Wall/Helen Small,3.99,38955,Unknown,False,Standalone,,eng,9/25/2003,0.0268001540238737,Popular
Baseball: a Literary Anthology,Nicholas Dawidoff/Ernest Lawrence Thayer/Jacques Barzun/Robert Frost/John Updike/Leroy Satchel Paige/Bill Veeck/Murray Kempton/Jimmy Breslin/Marianne Moore/Gay Talese/Tallulah Bankhead/Albert G. Spalding/Nelson Algren/William Carlos Williams/James Weldon Johnson/Thomas Wolfe/James Thurber/Philip Roth/Jim Bouton/Dave Frishberg/Roger Kahn/Roger Angell/Damon Runyon/George Plimpton/A. Bartlett Giamatti/Amiri Baraka/Annie Dillard/Stephen Jay Gould/Stephen King/Richard Ford/Don DeLillo/Lawrence S. Ritter/Ring Lardner/Carl Sandburg/Heywood Broun/Bernard Malamud/Red  Smith,4.24,182,Unknown,False,Standalone,,eng,3/4/2002,0.07692307692307693,Niche
The Bourne Ultimatum (Jason Bourne  #3),Robert Ludlum,4.05,52976,Unknown,True,Jason Bourne,3.0,eng,5/6/2004,0.01325128360012081,Popular
The Sigma Protocol,Robert Ludlum,3.8,9567,Unknown,False,Standalone,,eng,10/13/2002,0.02634054562558796,Modest
The Road to Gandolfo,Robert Ludlum/Michael  Shepherd,3.64,5141,Unknown,False,Standalone,,eng,2/1/1992,0.031122349737405176,Modest
The Arctic Event (Covert-One  #7),James H. Cobb/Robert Ludlum,4.01,4414,Unknown,True,Covert-One,7.0,eng,9/26/2007,0.02877208880833711,Modest
The Altman Code (Covert-One  #4),Gayle Lynds/Robert Ludlum/Don Leslie,3.95,5,Unknown,True,Covert-One,4.0,eng,9/30/2005,0.2,Unknown
The Matlock Paper,Robert Ludlum,3.88,12533,Unknown,False,Standalone,,eng,8/24/2005,0.006383148487991702,Popular
Fat Pig,Neil LaBute,3.56,2356,Unknown,False,Standalone,,en-US,11/29/2004,0.04371816638370119,Modest
Hickory Dickory Dock (Hercule Poirot  #32),Agatha Christie/Hugh Fraser,3.75,13515,Unknown,True,Hercule Poirot,32.0,eng,12/7/2006,0.027229004809470957,Popular
A Caribbean Mystery (Miss Marple  #10),Agatha Christie,3.8,18590,Unknown,True,Miss Marple,10.0,eng,3/1/2000,0.04142011834319527,Popular
Five Complete Miss Marple Novels: The Mirror Crack'd / A Caribbean Mystery / Nemesis / What Mrs. McGillicuddy Saw! / The Body in the Library,Agatha Christie,4.39,116,Unknown,False,Standalone,,eng,7/2/1990,0.05172413793103448,Niche
At Bertram's Hotel,Agatha Christie,3.7,239,Unknown,False,Standalone,,eng,3/1/2000,0.06276150627615062,Niche
Nemesis (Miss Marple  #12),Agatha Christie,3.85,18896,Unknown,True,Miss Marple,12.0,eng,5/1/2000,0.04080228619813717,Popular
A Pocket Full of Rye: A BBC Radio 4 Full-Cast Dramatisation,Agatha Christie/Michael Bakewell/June Whitfield/Nicky Henson/Derek Waring/Natasha Pyne,3.86,38,Unknown,False,Standalone,,eng,4/1/2014,0.07894736842105263,Unknown
Murder at the Vicarage (Miss Marple  #1),Agatha Christie,4.05,462,Unknown,True,Miss Marple,1.0,eng,9/1/2000,0.11904761904761904,Niche
Miss Marple Omnibus Vol. 3 (Murder at the Vicarage / Nemesis / Sleeping Murder / At Bertram's Hotel),Agatha Christie,4.32,138,Unknown,False,Standalone,,eng,7/10/1997,0.036231884057971016,Niche
The Dance of Anger,Harriet Lerner,4.06,16897,Unknown,False,Standalone,,eng,5/3/2005,0.03663372196247855,Popular
Dance of the Gods (Circle Trilogy  #2),Nora Roberts,4.15,25065,Unknown,True,Circle Trilogy,2.0,eng,10/3/2006,0.022980251346499104,Popular
Barnyard Dance,Sandra Boynton,4.25,21265,Unknown,False,Standalone,,en-US,10/1/1993,0.022572301904537972,Popular
The Dance of Intimacy: A Woman's Guide to Courageous Acts of Change in Key Relationships,Harriet Lerner,4.07,7368,Unknown,False,Standalone,,eng,1/1/1989,0.0251085776330076,Modest
4:50 from Paddington / A Pocket Full of Rye (BBC Presents: Two Miss Marple Dramas),Agatha Christie,3.94,34,Unknown,False,Standalone,,eng,5/4/1999,0.08823529411764706,Unknown
Blood Canticle (The Vampire Chronicles #10),Anne Rice,3.72,19036,Unknown,True,The Vampire Chronicles,10.0,eng,11/4/2004,0.017072914477831477,Popular
The Vampire Armand (The Vampire Chronicles  #6),Anne Rice,3.76,59191,Unknown,True,The Vampire Chronicles,6.0,eng,10/3/2000,0.011995066817590511,Popular
Violin,Anne Rice,3.28,15886,Unknown,False,Standalone,,eng,1/1/2002,0.02549414578874481,Popular
Cry to Heaven,Anne Rice,3.85,18067,Unknown,False,Standalone,,eng,4/1/1995,0.030885039021420268,Popular
Lasher (Lives of the Mayfair Witches  #2),Anne Rice,3.86,49367,Unknown,True,Lives of the Mayfair Witches,2.0,eng,11/4/2004,0.0133895112119432,Popular
Blood And Gold (The Vampire Chronicles  #8),Anne Rice,3.89,28012,Unknown,True,The Vampire Chronicles,8.0,eng,11/7/2002,0.015564757960873912,Popular
Hot Stuff (Cate Madigan #1),Janet Evanovich/Leanne Banks,3.74,9285,Unknown,True,Cate Madigan,1.0,en-US,4/3/2007,0.04351103931071621,Modest
Lovelock (Mayflower Trilogy  #1),Orson Scott Card/Kathryn H. Kidd,3.47,2150,Unknown,True,Mayflower Trilogy,1.0,en-US,2/1/2001,0.03953488372093023,Modest
Treasure Box,Orson Scott Card,3.33,3646,Unknown,False,Standalone,,eng,10/1/1997,0.05183763027975864,Modest
Songmaster,Orson Scott Card,3.74,6399,Unknown,False,Standalone,,en-US,12/6/2002,0.044694483513048916,Modest
Stone Tables,Orson Scott Card,3.87,1726,Unknown,False,Standalone,,eng,3/1/2000,0.07705677867902665,Modest
William Faulkner: The Sound and the Fury and as I Lay Dying: Essays  Articles  Reviews,Nicolas Tredell,3.96,4,Unknown,False,Standalone,,en-US,12/27/2000,0.0,Unknown
Hart's Hope,Orson Scott Card,3.47,24,Unknown,False,Standalone,,eng,2/1/1983,0.16666666666666666,Unknown
Children of the Mind (Ender's Saga  #4),Orson Scott Card,3.76,84877,Unknown,True,Ender's Saga,4.0,eng,8/24/2002,0.023433910246592127,Popular
Maps in a Mirror: The Short Fiction of Orson Scott Card,Orson Scott Card,4.01,2940,Unknown,False,Standalone,,eng,1/1/2004,0.04115646258503401,Modest
How to Write Science Fiction & Fantasy,Orson Scott Card,3.9,3408,Unknown,False,Standalone,,eng,9/15/2001,0.07746478873239436,Modest
What Came Before He Shot Her (Inspector Lynley  #14),Elizabeth  George,3.56,6669,Unknown,True,Inspector Lynley,14.0,eng,10/17/2006,0.10016494227020543,Modest
With No One as Witness (Inspector Lynley  #13),Elizabeth  George,4.04,9952,Unknown,True,Inspector Lynley,13.0,eng,2/28/2006,0.053155144694533765,Modest
Deception on His Mind (Inspector Lynley  #9),Elizabeth  George,4.05,8028,Unknown,True,Inspector Lynley,9.0,eng,10/6/1998,0.035999003487792725,Modest
Becoming a Woman of Beauty and Strength: Esther,Elizabeth George,4.27,80,Unknown,False,Standalone,,eng,1/1/2001,0.175,Unknown
In Pursuit of the Proper Sinner (Inspector Lynley  #10),Elizabeth  George,4.1,10608,Unknown,True,Inspector Lynley,10.0,eng,11/31/2000,0.02780920060331825,Popular
A Woman's High Calling Growth and Study Guide,Elizabeth George,4.15,13,Unknown,False,Standalone,,eng,8/15/2001,0.07692307692307693,Unknown
Living with Passion and Purpose: Luke (Woman After God's Own Heart),Elizabeth George,4.0,22,Unknown,False,Standalone,,eng,9/15/2005,0.18181818181818182,Unknown
Loving God with All Your Mind,Elizabeth George,4.43,1488,Unknown,False,Standalone,,en-US,1/1/2005,0.05174731182795699,Modest
Ariel Sharon: A Life,Nir Hefez/Gadi Bloom/Mitch Ginsburg,3.72,40,Unknown,False,Standalone,,en-US,10/24/2006,0.15,Unknown
Life Management for Busy Woman: Growth and Study Guide,Elizabeth George,4.53,14,Unknown,False,Standalone,,en-GB,7/1/2002,0.07142857142857142,Unknown
A Wife After God's Own Heart Growth and Study Guide,Elizabeth George,4.69,9,Unknown,False,Standalone,,eng,1/1/2004,0.1111111111111111,Unknown
Lover of Unreason: Assia Wevill  Sylvia Plath's Rival and Ted Hughes' Doomed Love,Yehuda Koren/Eilat Negev,3.92,639,Unknown,False,Standalone,,eng,12/26/2006,0.11737089201877934,Niche
The Journals of Sylvia Plath,Sylvia Plath/Karen V. Kukil,4.31,106,Unknown,False,Standalone,,eng,6/13/2013,0.08490566037735849,Niche
Letters Home,Sylvia Plath,4.2,2373,Unknown,False,Standalone,,eng,1/1/1999,0.02654867256637168,Modest
The Poetry of Sylvia Plath,Claire Brennan,4.25,27,Unknown,False,Standalone,,eng,8/29/2001,0.0,Unknown
Black Boy,Richard Wright/Edward P. Jones,4.05,88,Unknown,False,Standalone,,en-US,11/29/2005,0.13636363636363635,Unknown
Angry Black White Boy,Adam Mansbach,3.55,614,Unknown,False,Standalone,,eng,3/8/2005,0.1254071661237785,Niche
Bad Boys In Black Tie (Watson Brothers  #3),Lori Foster/Erin McCarthy/Morgan Leigh,3.73,2164,Unknown,True,Watson Brothers,3.0,eng,5/1/2004,0.03234750462107209,Modest
The Twits,Roald Dahl/Quentin Blake,3.96,98823,Unknown,False,Standalone,,eng,6/24/2004,0.02582394786638738,Popular
Far from the Madding Crowd,Thomas Hardy/Suzanne Keen,3.94,340,Unknown,False,Standalone,,eng,10/1/2002,0.09705882352941177,Niche
Far From the Madding Crowd,Thomas Hardy/Rosemarie Morgan/Shannon Russell,3.94,104912,Unknown,False,Standalone,,eng,2/27/2003,0.036325682476742414,Bestseller
Far From the Madding Crowd,Thomas Hardy/Suzanne B. Falck-Yi/Linda M. Shires,3.94,112,Unknown,False,Standalone,,eng,11/14/2002,0.15178571428571427,Niche
Far from the Madding Crowd,Thomas Hardy,3.94,320,Unknown,False,Standalone,,en-GB,3/31/1994,0.13125,Niche
Middlemarch: An Authoritative Text  Backgrounds  Reviews and Criticism,George Eliot/Bert G. Hornback,3.96,47,Unknown,False,Standalone,,eng,9/1/1977,0.2127659574468085,Unknown
Slaughterhouse: The Shocking Story of Greed  Neglect  And Inhumane Treatment Inside the U.S. Meat Industry,Gail A. Eisnitz,4.35,1250,Unknown,False,Standalone,,en-US,11/1/2006,0.1152,Modest
A Dance At The Slaughterhouse (Matthew Scudder  #9),Lawrence Block,4.18,3351,Unknown,True,Matthew Scudder,9.0,eng,7/3/2000,0.043867502238137866,Modest
Slaughterhouse Blues: The Meat and Poultry Industry in North America,Donald D. Stull/Michael J. Broadway/Eric Schlosser,3.46,27,Unknown,False,Standalone,,en-US,4/17/2003,0.037037037037037035,Unknown
Inky The Indigo Fairy (Rainbow Magic  #6),Daisy Meadows/Georgie Ripper,3.79,2042,Unknown,True,Rainbow Magic,6.0,en-US,1/1/2006,0.02889324191968658,Modest
Sunny The Yellow Fairy (Rainbow Magic  #3),Daisy Meadows/Georgie Ripper,3.82,2364,Unknown,True,Rainbow Magic,3.0,en-US,7/1/2005,0.028341793570219966,Modest
Sky The Blue Fairy (Rainbow Magic  #5),Daisy Meadows/Georgie Ripper,3.83,2267,Unknown,True,Rainbow Magic,5.0,en-US,11/1/2005,0.03617115130127922,Modest
Heather The Violet Fairy (Rainbow Magic  #7),Daisy Meadows/Georgie Ripper,3.86,2263,Unknown,True,Rainbow Magic,7.0,en-US,2/1/2006,0.03623508616880247,Modest
Ruby the Red Fairy (Rainbow Magic  #1),Daisy Meadows/Georgie Ripper,3.84,4334,Unknown,True,Rainbow Magic,1.0,en-US,5/1/2005,0.07360406091370558,Modest
Unweaving the Rainbow: Science  Delusion and the Appetite for Wonder,Richard Dawkins,4.02,9377,Unknown,False,Standalone,,eng,4/5/2000,0.020155700117308308,Modest
The Rainbow Goblins,Ul De Rico,4.42,1417,Unknown,False,Standalone,,eng,6/17/1978,0.10515172900494002,Modest
The Serpent and the Rainbow,Wade Davis,3.91,3373,Unknown,False,Standalone,,en-US,8/5/1997,0.0868662911354877,Modest
The Rainbow,D.H. Lawrence/Daphne Merkin,3.69,15840,Unknown,False,Standalone,,eng,5/5/2009,0.029166666666666667,Popular
Standing in the Rainbow (Elmwood Springs  #2),Fannie Flagg,4.04,13592,Unknown,True,Elmwood Springs,2.0,eng,8/3/2004,0.06599470276633314,Popular
The Scarlet Pimpernel,Emmuska Orczy/Margaret Brantley,4.07,348,Unknown,False,Standalone,,en-US,7/1/2004,0.1925287356321839,Niche
Adventures of the Scarlet Pimpernel,Emmuska Orczy,4.03,15,Unknown,False,Standalone,,eng,12/1/1983,0.0,Unknown
Love's Enduring Promise (Love Comes Softly  #2),Janette Oke,4.19,10835,Unknown,True,Love Comes Softly,2.0,eng,11/1/2003,0.02870327641901246,Popular
Of Human Bondage,W. Somerset Maugham/Benjamin DeMott/Maeve Binchy,4.13,37531,Unknown,False,Standalone,,eng,1/2/2007,0.058644853587700836,Popular
Phantoms in the Brain: Probing the Mysteries of the Human Mind,V.S. Ramachandran/Sandra Blakeslee/Oliver Sacks,4.26,15190,Unknown,False,Standalone,,eng,8/18/1999,0.035023041474654376,Popular
Mangoes & Curry Leaves: Culinary Travels Through the Great Subcontinent,Jeffrey Alford/Naomi Duguid,4.18,631,Unknown,False,Standalone,,eng,11/1/2005,0.03645007923930269,Niche
Curry: A Tale of Cooks and Conquerors,Lizzie Collingham,3.9,753,Unknown,False,Standalone,,eng,2/6/2006,0.14741035856573706,Niche
50 Great Curries of India,Camellia Panjabi,4.15,209,Unknown,False,Standalone,,eng,12/30/2005,0.13875598086124402,Niche
Curries Without Worries,Sudha Koul/Warner Books,3.93,35,Unknown,False,Standalone,,eng,3/1/1996,0.11428571428571428,Unknown
In Search of Duende,Federico García Lorca/Norman Thomas di Giovanni,4.3,616,Unknown,False,Standalone,,eng,4/17/1998,0.05844155844155844,Niche
The Selected Poems of Federico García Lorca,Federico García Lorca,4.32,236,Unknown,False,Standalone,,mul,6/1/1955,0.09745762711864407,Niche
Lorca & Jimenez: Selected Poems,Federico García Lorca/Juan Ramón Jiménez/Robert Bly,4.34,114,Unknown,False,Standalone,,eng,4/30/1997,0.07017543859649122,Niche
Also sprach Zarathustra: Ein Buch für Alle und Keinen.,Friedrich Nietzsche,4.06,2,Unknown,False,Standalone,,ger,7/1/2000,0.0,Unknown
Seminar on Nietzsche's Zarathustra,C.G. Jung/James L. Jarrett,4.38,19,Unknown,False,Standalone,,eng,11/23/1997,0.10526315789473684,Unknown
The Polar Express,Chris Van Allsburg,4.3,88,Unknown,False,Standalone,,en-US,10/19/2005,0.14772727272727273,Unknown
Trip To The North Pole (The Polar Express: The Movie),Ellen Weiss/Doyle Partners/Robert Zemeckis,3.62,55,Unknown,False,Standalone,,eng,10/12/2004,0.12727272727272726,Unknown
Blow Fly (Kay Scarpetta  #12),Patricia Cornwell,3.77,31942,Unknown,True,Kay Scarpetta,12.0,eng,9/7/2004,0.0229165362219022,Popular
The Gift of the Magi and Other Short Stories,O. Henry,4.15,4616,Unknown,False,Standalone,,eng,2/5/1992,0.028812824956672443,Modest
James and the Giant Peach,Roald Dahl/Nancy Ekholm Burkert,4.01,215,Unknown,False,Standalone,,eng,1/1/1978,0.07441860465116279,Niche
Ten Short Stories Book & Cd Pack (Penguin Student Editions),Roald Dahl,3.84,9,Unknown,False,Standalone,,eng,3/30/2000,0.0,Unknown
The Ultramarines Omnibus (Ultramarines #1-3),Graham McNeill,3.97,1691,Unknown,False,Standalone,,eng,12/19/2008,0.039621525724423415,Modest
Star Wars Omnibus: X-Wing Rogue Squadron  Vol. 2,Michael A. Stackpole/Jan Strnad/Ryder Windham/Jordi Ensign/John Nadeau/Gary Erskine,3.88,325,Unknown,False,Standalone,,eng,10/24/2006,0.036923076923076927,Niche
The Soul Drinkers Omnibus (Soul Drinkers #1-3),Ben Counter,3.77,790,Unknown,False,Standalone,,eng,12/26/2006,0.04683544303797468,Niche
James and the Giant Peach,Roald Dahl/Quentin Blake,4.01,1251,Unknown,False,Standalone,,eng,4/5/1998,0.07274180655475619,Modest
James and the Giant Peach: a Play,Richard R. George/Roald Dahl,4.0,344,Unknown,False,Standalone,,en-GB,2/1/2007,0.06395348837209303,Niche
James & The Giant Peach (Disney's),Roald Dahl/Karey Kirkpatrick/Lane Smith,4.03,1073,Unknown,False,Standalone,,eng,7/4/1996,0.02982292637465051,Modest
The Progress of Love,Alice Munro,4.14,2128,Unknown,False,Standalone,,eng,12/12/2000,0.05404135338345865,Modest
A Memoir of Jane Austen and Other Family Recollections,J.E. Austen Leigh/Caroline Austen/Henry Austen/Anna Austen Lefroy/Kathryn Sutherland,3.83,892,Unknown,False,Standalone,,eng,12/5/2002,0.03699551569506727,Niche
The Jane Austen Cookbook,Maggie Black/Deirdre Le Faye,3.93,275,Unknown,False,Standalone,,eng,5/10/2002,0.09454545454545454,Niche
The Complete Novels,Jane Austen/Karen Joy Fowler,4.55,425,Unknown,False,Standalone,,eng,3/28/2006,0.09176470588235294,Niche
The Cambridge Companion to Jane Austen,Edward Copeland/Juliet McMaster,4.09,320,Unknown,False,Standalone,,en-US,5/13/1997,0.065625,Niche
The Man Who Loved Jane Austen (The Man Who Loved Jane Austen #1),Sally Smith O'Rourke,3.37,1745,Unknown,True,The Man Who Loved Jane Austen,1.0,eng,4/1/2006,0.13123209169054442,Modest
Jane Austen: A Life,Carol Shields,3.85,2279,Unknown,False,Standalone,,eng,5/31/2005,0.0759104870557262,Modest
The Complete Novels of Jane Austen,Jane Austen,4.55,924,Unknown,False,Standalone,,eng,1/5/2005,0.030303030303030304,Niche
